,Name,Type 1,Type 2,Filename,Number,Train,aqua,black,blue,fuchsia,green,gray,lime,maroon,navy,olive,purple,red,silver,teal,white,yellow
43,uxie,Psychic,,589.png,480,False,0.0,34.44613050075873,0.0,0.0,0.0,32.47344461305007,0.0,0.4552352048558422,1.3657056145675266,2.4279210925644916,0.07587253414264036,0.0,25.948406676783005,0.2276176024279211,2.579666160849772,0.0
44,torracat,Fire,,877.png,726,False,0.0,32.99798792756539,0.0,0.0,0.6036217303822937,8.299798792756539,0.0,9.557344064386317,0.05030181086519115,17.0523138832998,0.0,16.901408450704224,0.45271629778672035,12.072434607645874,0.1006036217303823,1.9114688128772637
45,aron,Steel,Rock,377.png,304,False,2.6506024096385543,36.02409638554217,0.0,0.0,0.0,15.180722891566264,0.0,0.12048192771084339,0.9036144578313252,0.0,0.06024096385542169,0.0,14.698795180722893,1.6265060240963853,28.734939759036145,0.0
46,caterpie,Bug,,14.png,10,False,0.0,35.360908353609084,0.0,0.0,3.32522303325223,40.30819140308191,0.0,2.2708840227088403,0.0,6.244931062449311,0.0,0.0,12.489862124898622,0.0,0.0,0.0
47,hoothoot,Normal,Flying,217.png,163,False,0.0,38.83431565160445,0.0,0.0,0.0,36.73870333988212,0.0,3.143418467583497,0.06548788474132286,2.8159790438768826,0.0,0.0,17.94368041912246,0.0,0.45841519318926005,0.0
48,squirtle,Water,,10.png,7,False,0.0,22.872755659640905,0.0,0.0,0.078064012490242,32.08430913348946,0.0,1.405152224824356,0.624512099921936,0.312256049960968,0.0,0.0,37.548790007806396,4.683840749414521,0.39032006245121,0.0
49,carracosta,Water,Rock,688.png,565,False,5.045625335480408,23.778851315083198,0.0,0.0,0.0,14.975845410628018,0.0,0.0,10.896403650026839,0.0,0.0,0.0,0.1610305958132045,45.14224369296833,0.0,0.0
50,chatot,Normal,Flying,541.png,441,False,0.0,46.44808743169399,0.0,0.0,1.092896174863388,21.420765027322407,0.0,2.841530054644809,0.546448087431694,6.448087431693988,0.4371584699453552,0.0,7.759562841530054,9.726775956284154,1.530054644808743,1.7486338797814207
51,sandile,Ground,Dark,669.png,551,False,0.0,42.81867145421903,0.0,0.0,0.0,35.45780969479353,0.0,2.154398563734291,0.0,3.321364452423698,0.08976660682226212,0.0,16.15798922800718,0.0,0.0,0.0
52,bunnelby,Normal,,794.png,659,False,0.0,30.236486486486484,0.0,0.0,0.0,22.466216216216218,0.0,9.375,0.0,15.54054054054054,0.0,0.0,22.04391891891892,0.0,0.33783783783783783,0.0
53,gholdengo,Steel,Ghost,1185.png,1000,False,0.0,34.30983118172791,0.0,0.0,0.0,11.519364448857994,0.0,2.8798411122144985,0.09930486593843098,19.314796425024827,0.0,0.0,7.000993048659384,0.19860973187686196,0.04965243296921549,24.627606752730884
54,chesnaught,Grass,Fighting,786.png,652,False,0.0,30.884603611876337,0.0,0.0,1.6222834404652589,31.588613406795226,0.0,6.152433425160698,0.0,3.5200489745944292,0.0,0.0,23.109886746250382,0.0,3.1221303948576673,0.0
55,mismagius,Ghost,,529.png,429,False,0.0,34.83647175421209,0.0,0.0,0.0,44.697720515361745,0.0,1.734390485629336,1.3875123885034688,0.4955401387512388,10.158572844400396,0.0,6.689791873141725,0.0,0.0,0.0
56,groudon,Ground,,473.png,383,False,0.0,27.776531299080098,0.0,0.0,0.0,23.939869867623962,0.0,33.38568543863585,0.0,0.15705631590756114,2.109041956472964,7.045097599282029,5.0482387256001795,0.02243661655822302,0.5160421808391294,0.0
57,clobbopus,Fighting,,1015.png,852,False,0.0,28.134796238244515,0.0,0.0,0.0,20.532915360501566,0.0,3.683385579937304,3.918495297805643,6.0344827586206895,0.54858934169279,5.094043887147335,13.871473354231975,0.3918495297805642,17.78996865203762,0.0
58,cherubi,Grass,,519.png,420,False,0.0,31.526390870185452,0.0,0.0,15.691868758915833,42.368045649072755,0.0,3.495007132667618,0.0,0.0,2.8530670470756063,0.0,3.851640513552068,0.21398002853067047,0.0,0.0
59,iron thorns,Rock,Electric,1179.png,995,False,2.946451447604407,30.694337688957212,0.0,0.0,1.8959774532410965,34.64002049705355,0.0,1.8191135024340253,0.0,18.652318729182678,0.5636689725851909,0.0,4.125032026646169,4.6630796822956695,0.0,0.0
60,salazzle,Poison,Fire,916.png,758,False,0.0,59.04700579523503,0.0,0.0,0.0643915003219575,24.855119124275596,0.0,1.159047005795235,2.8332260141661303,0.0,11.59047005795235,0.0,0.0,0.4507405022537025,0.0,0.0
61,gorebyss,Water,,453.png,368,False,0.0,34.54415954415954,0.0,0.0,0.0,19.943019943019944,0.0,0.7122507122507122,0.0,0.0,0.4273504273504274,0.0,40.313390313390315,0.0,4.05982905982906,0.0
62,wimpod,Bug,Water,925.png,767,False,0.0,36.48928818244644,0.0,0.0,0.0,43.46924671734623,0.0,0.0,0.0,0.27643400138217,3.5245335176226673,0.0,13.614374568071874,0.0,1.4512785072563925,1.1748445058742225
63,abomasnow,Grass,Ice,562.png,460,False,0.0,20.074601559850798,0.0,0.0,0.23736859952526282,12.580535774838927,0.0,0.0,0.0,0.0,0.0339097999321804,0.0,16.073245167853507,22.617836554764324,28.382502543234995,0.0
64,omanyte,Rock,Water,185.png,138,False,7.898172323759792,23.237597911227155,0.0,0.0,0.0,23.302872062663184,0.0,1.0443864229765014,0.39164490861618795,2.0234986945169715,0.0,0.0,30.809399477806785,7.963446475195822,3.328981723237598,0.0
65,volcarona,Bug,Fire,764.png,637,False,0.0,30.07626310772164,0.0,0.0,0.14299332697807435,45.3765490943756,0.0,6.911344137273594,0.09532888465204957,4.337464251668256,0.14299332697807435,0.0,6.339370829361296,0.47664442326024786,6.1010486177311725,0.0
66,mantyke,Water,Flying,560.png,458,False,0.0,31.84818481848185,0.0,0.0,0.0,18.564356435643564,0.0,0.0,3.7128712871287126,0.08250825082508251,0.0,0.0,16.666666666666664,28.877887788778878,0.24752475247524752,0.0
67,goomy,Dragon,,841.png,704,False,0.0,27.790432801822323,0.0,0.0,4.100227790432802,28.815489749430522,0.0,0.11389521640091116,0.3416856492027335,0.0,1.0250569476082005,0.0,13.895216400911162,0.3416856492027335,23.57630979498861,0.0
68,corphish,Water,,420.png,341,False,0.0,28.049575994781474,0.0,0.0,0.0,28.245270711024133,0.0,7.958251793868232,0.06523157208088715,19.69993476842792,0.0,0.0,11.480756686236138,0.06523157208088715,4.435746901500326,0.0
69,purugly,Normal,,532.png,432,False,0.0,25.10893246187364,0.0,0.0,0.0,48.03921568627451,0.0,0.0,0.7625272331154684,0.0,0.4357298474945534,0.0,16.55773420479303,0.054466230936819175,9.041394335511981,0.0
70,swoobat,Psychic,Flying,642.png,528,False,0.0,39.39641109298532,0.0,0.0,0.0,39.07014681892333,0.0,0.24469820554649263,2.202283849918434,0.0,0.1631321370309951,0.0,8.72756933115824,8.97226753670473,1.2234910277324633,0.0
71,gastrodon,Water,Ground,522.png,423,False,0.0,22.63912310286678,0.0,0.0,0.0,24.78920741989882,0.0,3.372681281618887,0.0,31.365935919055648,0.33726812816188867,0.0,16.020236087689714,0.0,0.08431703204047217,1.391231028667791
72,combusken,Fire,Fighting,322.png,256,False,0.0,29.1350531107739,0.0,0.0,0.0,23.874557410217502,0.0,1.9726858877086493,0.0,19.170460293373797,0.0,0.0,24.430955993930198,0.0,0.9104704097116844,0.5058168942842691
73,naclstack,Rock,,1113.png,933,False,0.0,18.1190681622088,0.0,0.0,0.0,42.148403796376186,0.0,2.8904227782571184,0.0,1.8550474547023295,0.0,0.0,23.51164797238999,0.0,11.259706643658326,0.21570319240724764
74,appletun,Grass,Dragon,1004.png,842,False,0.0,20.206807410598877,0.0,0.0,5.687203791469194,16.80310211115898,0.0,2.972856527358897,0.0,3.4467901766479967,0.6462731581214994,1.3787160706591985,24.730719517449376,23.739767341663075,0.0,0.3877638948728996
75,prinplup,Water,,489.png,394,False,0.0,24.171270718232044,0.0,0.0,0.0,22.65193370165746,0.0,0.1841620626151013,9.714548802946593,7.0902394106813995,0.0,0.0,12.292817679558011,21.36279926335175,0.9208103130755065,1.6114180478821363
76,aerodactyl,Rock,Flying,189.png,142,False,0.0,38.006644518272424,0.0,0.0,0.0,34.6843853820598,0.0,0.53156146179402,0.7308970099667774,0.0,1.4617940199335548,0.0,24.053156146179404,0.0664451827242525,0.46511627906976744,0.0
77,gouging fire,Fire,Dragon,1208.png,1020,False,0.0,27.392428873736186,0.0,0.0,0.8699741359040678,20.244533270632495,0.0,12.532330119915352,0.1881025158711498,26.851634140606627,0.11756407241946862,0.11756407241946862,6.607100869974136,0.25864095932283093,0.11756407241946862,4.702562896778745
78,nidorina,Poison,,42.png,30,False,0.0,26.31261315630658,0.0,0.0,0.0,25.105612552806278,0.0,0.12070006035003018,4.526252263126131,0.0,0.06035003017501509,0.0,28.545564272782137,2.172601086300543,13.15630657815329,0.0
79,cosmoem,Psychic,,949.png,790,False,0.0,22.304027717626678,0.0,0.0,0.0,28.930272845387613,0.0,0.3897791251624079,12.516240796881767,3.46470333477696,0.9527934170636638,0.0,27.15461238631442,4.287570376786488,0.0,0.0
80,honchkrow,Dark,Flying,530.png,430,False,0.0,34.57142857142857,0.0,0.0,0.0,6.761904761904762,0.0,4.142857142857142,21.19047619047619,0.19047619047619047,1.1428571428571428,0.09523809523809523,4.190476190476191,13.904761904761905,13.80952380952381,0.0
81,vespiquen,Bug,Flying,515.png,416,False,0.0,37.58700696055685,0.0,0.0,0.0,12.877030162412991,0.0,3.2869296210363497,0.0,21.655065738592423,0.0,0.30935808197989173,3.596287703016241,0.0,3.4416086620262956,17.246713070378963
82,conkeldurr,Fighting,,649.png,534,False,0.0,17.57981868348443,0.0,0.0,0.07883326763894363,43.61450532124557,0.0,1.0839574300354748,0.0,0.650374458021285,0.3744580212849823,0.0,36.61805281828932,0.0,0.0,0.0
83,houndour,Dark,Fire,291.png,228,False,0.0,53.31230283911672,0.0,0.0,0.47318611987381703,28.62776025236593,0.0,1.8138801261829656,0.0,4.8107255520504735,0.0,0.0,6.230283911671925,0.0,4.73186119873817,0.0
84,wooloo,Normal,,993.png,831,False,0.0,20.2853321444494,0.0,0.0,0.0,23.49531876950513,0.0,2.1845742309407044,0.0,0.4458314757021846,0.08916629514043692,0.0,23.49531876950513,0.0,30.00445831475702,0.0
85,beldum,Steel,Psychic,460.png,374,False,0.0,28.59387274155538,0.0,0.0,0.0,37.5490966221524,0.0,0.3927729772191673,2.7494108405341713,0.0,0.2356637863315004,0.07855459544383347,6.048703849175176,24.351924587588375,0.0,0.0
86,leavanny,Bug,Grass,657.png,542,False,0.0,42.97872340425532,0.0,0.0,8.794326241134751,9.50354609929078,0.0,0.28368794326241137,0.0,28.510638297872344,0.0,0.0,9.408983451536642,0.0,0.5200945626477541,0.0
87,sceptile,Grass,,319.png,254,False,0.0,30.792515134837643,0.0,0.0,22.041827187671988,24.793615850302697,0.0,0.5228398458998349,0.0,20.445789763346177,0.0550357732526142,0.7154650522839846,0.13758943313153552,0.0,0.0,0.49532195927352773
88,slowpoke,Water,Psychic,106.png,79,False,0.0,26.25838926174497,0.0,0.0,0.0,28.02013422818792,0.0,0.9228187919463088,0.0,0.16778523489932887,0.0,0.0,40.855704697986575,0.0,3.7751677852348995,0.0
89,whimsicott,Grass,Fairy,662.png,547,False,0.0,13.335607094133698,0.0,0.0,1.1937244201909958,27.455661664392906,0.0,0.2728512960436562,0.0,1.4324693042291952,0.0,0.0,14.529331514324692,0.34106412005457026,41.439290586630285,0.0
90,ledian,Bug,Flying,220.png,166,False,0.0,37.68877216021011,0.0,0.0,0.0,15.955351280367697,0.0,7.616546290216678,0.5909389363099147,0.5909389363099147,7.353906762967827,8.207485226526593,13.000656598818122,1.8384766907419567,7.156927117531188,0.0
91,krabby,Water,,132.png,98,False,0.0,47.987117552334944,0.0,0.0,0.0,15.37842190016103,0.0,6.602254428341385,0.0,18.51851851851852,0.0,1.288244766505636,9.098228663446054,0.0,1.1272141706924315,0.0
92,clamperl,Water,,451.png,366,False,0.0,37.37836290784202,0.0,0.0,0.0,27.59015455065827,0.0,0.17172295363480253,2.7475672581568404,0.0,0.0,0.0,21.350887235260448,9.387521465369204,1.3737836290784202,0.0
93,taillow,Normal,Flying,346.png,276,False,0.0,37.865055387713994,0.0,0.0,0.0,22.860020140986908,0.0,2.2155085599194364,14.803625377643503,1.2084592145015105,1.9133937562940584,0.2014098690835851,5.0352467270896275,12.28600201409869,1.6112789526686808,0.0
94,avalugg,Ice,,858.png,713,False,0.0,21.626984126984127,0.0,0.0,0.0,42.46031746031746,0.0,0.0,0.8928571428571428,0.0,0.0,0.0,28.47222222222222,0.744047619047619,5.803571428571429,0.0
95,haunter,Ghost,Poison,126.png,93,False,0.0,27.539608574091336,0.0,0.0,0.0,61.60298229263746,0.0,0.6989748369058714,4.007455731593663,0.0,4.007455731593663,0.0,0.7455731593662628,0.0,1.3979496738117427,0.0
96,salamence,Dragon,Flying,458.png,373,False,16.430332922318126,31.04192355117139,0.0,0.0,0.0,7.459926017262639,0.0,4.870530209617756,0.6473489519112207,0.0,15.135635018495686,0.5548705302096177,3.1750924784217016,19.790382244143036,0.8939580764488286,0.0
97,teddiursa,Normal,,278.png,216,False,0.0,27.604166666666668,0.0,0.0,0.0,45.65972222222222,0.0,3.8194444444444446,0.0,10.243055555555555,0.0,0.0,10.677083333333332,0.0,1.3888888888888888,0.607638888888889
98,swalot,Poison,,393.png,317,False,0.0,21.19905956112853,0.0,0.0,0.0,39.224137931034484,0.0,0.0,0.6661442006269592,0.0,0.8620689655172413,0.0,38.04858934169279,0.0,0.0,0.0
99,vanillish,Ice,,708.png,583,False,0.0,20.617529880478088,0.0,0.0,0.0,24.50199203187251,0.0,0.0,2.2908366533864544,0.0,0.0,0.0,20.717131474103585,7.171314741035857,24.701195219123505,0.0
100,nidoking,Poison,Ground,46.png,34,False,0.0,21.060663868752385,0.0,0.0,0.0,40.63334605112552,0.0,0.8393742846241892,0.49599389545974815,0.0,2.7851964898893553,0.0,21.9381915299504,5.951926745516978,6.295307134681419,0.0
101,carnivine,Grass,,557.png,455,False,0.0,33.39328537170264,0.0,0.0,18.585131894484412,18.04556354916067,0.0,3.357314148681055,0.0,8.57314148681055,0.0,0.3597122302158274,17.505995203836928,0.05995203836930455,0.1199040767386091,0.0
102,fennekin,Fire,,787.png,653,False,0.0,24.869305451829725,0.0,0.0,0.0,5.974607916355489,0.0,7.617625093353249,0.0,17.923823749066468,0.07468259895444362,15.53398058252427,7.468259895444361,0.0,3.061986557132188,17.475728155339805
103,shedinja,Bug,Ghost,363.png,292,False,0.0,26.223199560197912,0.0,0.0,0.0,33.86476085761407,0.0,0.8246289169873556,0.0,1.9791094007696537,0.0,0.0,34.084661902144035,0.0,3.023639362286971,0.0
104,scream tail,Fairy,Psychic,1169.png,985,False,0.0,23.78662002623524,0.0,0.0,0.0,20.90074333187582,0.0,1.7927415828596416,0.043725404459991256,1.355487538259729,1.3992129427197202,0.0,24.617402710975075,0.0,25.098382160034983,1.0056843025797988
105,sneasel,Dark,Ice,276.png,215,False,0.0,35.564516129032256,0.0,0.0,0.0,45.887096774193544,0.0,7.661290322580645,2.5806451612903225,0.0,2.1774193548387095,1.129032258064516,3.1451612903225805,0.16129032258064516,1.6129032258064515,0.08064516129032258
106,furret,Normal,,216.png,162,False,0.0,20.324283559577676,0.0,0.0,0.0,36.50075414781297,0.0,2.3001508295625945,0.0,4.788838612368025,0.0,0.0,33.44645550527903,0.0,2.6395173453996983,0.0
107,parasect,Bug,Grass,61.png,47,False,0.0,20.920840064620354,0.0,0.0,0.04038772213247173,29.281098546042006,0.0,5.210016155088852,0.0,15.549273021001616,2.1809369951534734,0.0,12.762520193861066,0.0,0.8885298869143781,13.166397415185784
108,linoone,Normal,,333.png,264,False,0.0,26.935804103242884,0.0,0.0,0.0,32.627399073461284,0.0,0.7941760423560555,0.0,0.3970880211780278,0.0,0.0,25.943084050297816,0.1985440105890139,13.103904698874919,0.0
109,glalie,Ice,,446.png,362,False,0.0,28.105039034776436,0.0,0.0,0.0,24.343506032647266,0.0,0.0,8.161816891412348,0.0,0.17743080198722497,0.0,17.246273953158266,0.63875088715401,21.32718239886444,0.0
110,espeon,Psychic,,252.png,196,False,0.0,34.31132844335779,0.0,0.0,0.0,22.167889160554196,0.0,0.40749796251018744,0.44824775876120615,0.0,1.1002444987775062,0.0,32.31458842705786,5.6642216788916055,3.585982070089649,0.0
111,articuno,Ice,Flying,192.png,144,False,0.0,32.761520349815,0.0,0.0,0.03363605785401951,35.38513286242853,0.0,0.16818028927009754,1.7154389505549947,0.0,0.0,0.0,15.909855364951229,9.956273124789774,4.069963000336361,0.0
112,ursaring,Normal,,279.png,217,False,0.0,20.962962962962965,0.0,0.0,0.0,48.96296296296296,0.0,4.555555555555555,0.0,19.25925925925926,0.0,0.0,5.777777777777778,0.0,0.4814814814814815,0.0
113,magnezone,Electric,Steel,565.png,462,False,0.0,27.474293059125966,0.0,0.0,0.0,38.43187660668381,0.0,6.362467866323908,0.3856041131105398,1.4460154241645244,0.09640102827763496,0.09640102827763496,20.886889460154244,0.3856041131105398,3.5025706940874035,0.9318766066838047
